idx,sentence,label
61627,the lack of linearity ,0
10238,to lowly studio hack ,0
50813,big heart ,1
23299,occasional jarring glimpses of a modern theater audience watching the events unfold ,0
12905,pan nalin 's exposition is beautiful and mysterious ,1
46760,"the notion of deleting emotion from people , even in an advanced prozac nation ",0
64174,will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ? '' ,0
45536,"an ugly , revolting movie . ",0
18474,"memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp and its resolutions ritual . ",0
27127,liked about schmidt a lot ,1
44523,it 's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan . ,1
49922,"can not help but love cinema paradiso , whether the original version or new director 's cut ",1
661,the pile of useless actioners ,0
65971,quirkily appealing ,1
57185,offers piercing domestic drama with spikes of sly humor ,1
36768,insulted ,0
48280,of the best ,1
55568,some of the most inventive silliness you are likely to witness in a movie theater for some time . ,1
60566,", thoughtful , unapologetically raw ",1
23383,more strongly ,1
23793,"in a vat of failed jokes , twitchy acting , and general boorishness ",0
6910,the characters are more deeply thought through than in most ` right-thinking ' films . ,1
30911,his film crackles ,1
23954,pinheads ,0
12816,low-budget hybrid ,0
57108,"thoughtless , random , superficial humor and ",0
56579,"where tom green stages his gags as assaults on america 's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval . ",0
22318,there are just too many characters saying too many clever things and getting into too many pointless situations . ,0
54040,the courage of its convictions ,1
42078,the greatest natural sportsmen ,1
62597,makes sorry use of aaliyah in her one and only starring role ,0
67114,"a three-dimensional , average , middle-aged woman 's experience ",1
61997,"wrapped up in the characters , how they make their choices , and why ",1
60160,troubling ,0
66923,flop ,0
37573,"is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music . ",1
16280,increasingly implausible as it ,0
40372,that delicate canon ,1
53710,he 's got as potent a topic as ever here ,1
56115,is well ,1
11005,i 'm not sure these words have ever been together in the same sentence : this erotic cannibal movie is boring ,0
11745,offensive and nothing at all like real life ,0
4018,"no solace here , no entertainment value ",0
38811,a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ,1
17727,strained caper movies that 's hardly any fun to watch and ,0
46956,"love it ... hell , i dunno . ",1
40757,a phenomenal band with such an engrossing story that will capture the minds and hearts of many ,1
50861,a quietly introspective portrait ,1
28803,bad day ,0
63115,"franco is an excellent choice for the walled-off but combustible hustler , but ",1
29492,the gallic ` tradition of quality ,1
8705,does not make for much of a movie . ,0
52327,"has an unmistakable , easy joie de vivre . ",1
10521,avoiding eye contact and ,0
23567,seems to be missing a great deal of the acerbic repartee of the play . '' ,0
20307,started with a great premise and then just fell apart ,0
33662,"is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation . ",1
57458,melancholic ,0
34754,been worth caring about ,1
14939,'' or `` suck '' ,0
11694,can not overcome blah characters ,0
39019,even better than the first one ! ,1
22588,illustrates why the whole is so often less than the sum of its parts in today 's hollywood ,0
23953,"is serene , the humor wry and sprightly . ",1
25121,manipulative feminist empowerment tale thinly ,0
65797,graham greene 's novel of colonialism and empire is elevated by michael caine 's performance as a weary journalist in a changing world . ,1
65987,overly long ,0
24570,adventure movie ,1
43664,inside the massive waves that lifts blue crush into one of the summer 's most pleasurable movies ,1
25398,beautifully reclaiming the story of carmen and recreating it an in an african idiom . ,1
19190,"an inconsequential , barely there bit of piffle . ",0
32298,has nurtured his metaphors at the expense of his narrative ,0
35503,also does the absolute last thing we need hollywood doing to us ,0
19956,wisely ,1
26113,whenever it threatens to get bogged down in earnest dramaturgy ,0
12504,the fetid underbelly of fame has never looked uglier . ,0
55185,( moore 's ) better at fingering problems than finding solutions . ,0
29100,an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see . ,1
11173,will not be for much longer ,0
19063,for the toilet and scores a direct hit ,0
43642,involving in its bold presentation ,1
39922,", i 'd rather watch them on the animal planet . ",0
33665,ad i suffered and bled on the hard ground of ia drang ,0
36982,", payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box . ",1
63374,chore ,0
38401,is worth seeing ,1
2787,full of funny situations and honest observations ,1
38712,", this indie flick never found its audience , probably because it 's extremely hard to relate to any of the characters . ",0
60411,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds . ,0
2443,his outstanding performance ,1
7485,stillborn ,0
54842,enjoyable ... ,1
25032,is one film that 's truly deserving of its oscar nomination . ,1
45270,ms. hutchins is talented enough and charismatic enough to make us care about zelda 's ultimate fate . ,1
37158,obnoxious title character ,0
66149,weak ,0
1200,"this too-long , spoofy update ",0
66880,would be forgettable if it were n't such a clever adaptation of the bard 's tragic play ,1
25184,"start to finish , featuring a fall from grace that still leaves shockwaves ",1
2169,love to come from an american director in years ,1
7736,force you to scratch a hole in your head ,0
23736,ill-considered ,0
22967,"may have made a great saturday night live sketch , but a great movie it is not ",0
36321,the elements were all there but lack of a pyschological center knocks it flat ,0
26475,the trip there is a great deal of fun . ,1
65420,excites the imagination and ,1
1492,"hardly an objective documentary , but it 's great cinematic polemic ",1
22614,it has a genuine dramatic impact ,1
15417,finely crafted ,1
37626,"thoughtful , reverent ",1
29075,'s easy to like and always leaves us laughing ,1
46305,feels like a prison stretch . ,0
30112,"written a more credible script , though with the same number of continuity errors ",0
23705,that santa bumps up against 21st century reality so hard ,0
258,a thoroughly awful movie ,0
38413,star-power potential ,1
56133,leaves scant place for the viewer ,0
60071,this film 's impressive performances ,1
15935,", you 'll have a good time with this one too ",1
54245,argento ,1
22424,"give you a lot of laughs in this simple , sweet and romantic comedy ",1
65983,open windows ,1
65441,"trashy , kinky fun ",1
42344,that serves as a painful elegy and sobering cautionary tale ,1
48787,", you 're engulfed by it . ",1
37892,the imagination ,1
42468,"another genre exercise , ",0
37623,under your belt ,1
52780,fires the winning shot ,1
44629,"than a movie , which normally is expected to have characters and a storyline ",0
56746,enticing prospect ,1
62853,"these ambitions , laudable in themselves ",1
8003,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0
41334,insufferably naive . ,0
53330,", ' it also rocks . ",1
46971,probably the best case for christianity since chesterton and lewis ,1
51498,ca n't support the epic treatment ,0
41520,finery ,1
10634,is a bomb ,0
1376,inane and unimaginative ,0
36188,its surreal sense of humor and technological finish ,1
31821,be why it 's so successful at lodging itself in the brain ,1
16389,labored writing and slack direction ,0
61228,joke ,0
8335,", empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles . ",0
4234,a twisted sense of humor ,1
9596,kitchen-sink homage ,0
26092,great team ,1
34816,fusty squareness ,0
15887,surprisingly similar ,0
65655,good to speak about other than the fact that it is relatively short ,0
61267,"deadly dull , pointless meditation on losers in a gone-to-seed hotel . ",0
5539,are quite touching ,1
52116,the most brilliant and brutal uk crime film ,1
9823,the con ,0
34521,"comes along only occasionally , one so unconventional , ",1
19194,the best kind ,1
43937,"an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama . ",1
16654,grows on you ,1
65799,heartening tale ,1
25372,happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music . ,1
27516,desperately ,0
3642,nation ,1
43285,juvenile delinquent ,0
56699,the film knows what 's unique and quirky about canadians ,1
53932,"a movie just for friday fans , critics be damned . ",1
67138,the artist as an endlessly inquisitive old man ,1
26017,the viewer is left puzzled by the mechanics of the delivery ,0
18351,overcome the triviality of the story ,1
53798,get more re-creations of all those famous moments from the show ,1
46220,"a perfect example of rancid , well-intentioned , but shamelessly manipulative movie making ",0
55554,drag the movie down ,0
55243,"does n't have much panache , but with material this rich it does n't need it . ",1
61516,to enhance the self-image of drooling idiots ,0
55393,black-and-white ,0
52269,"given the stale plot and pornographic way the film revels in swank apartments , clothes and parties ",0
67221,and often contradictory ,0
30403,into rambling incoherence ,0
29975,has one very funny joke and a few other decent ones ,1
42736,for finding meaning in relationships or work ,1
66244,to find better entertainment ,0
10103,an american ( and an america ) always reaching for something just outside his grasp ,0
34888,", abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival ",1
26790,a film that has nothing ,0
15398,"a world that 's often handled in fast-edit , hopped-up fashion ",1
9833,make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster ,1
6150,"laborious whine , the bellyaching of a paranoid and unlikable man ",0
66570,settles into clichés ,0
20127,"as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds ",1
3832,a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago ,0
5126,"this is a dark , gritty , sometimes funny little gem . ",1
40603,so many people put so much time and energy into this turkey ,0
29299,capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries ,1
24285,the tinny self-righteousness ,0
3453,britney spears has popped up with more mindless drivel ,0
62823,terrific performances ,1
64166,bravado ,1
45525,"'s a hellish , numbing experience to watch ",0
51955,'s not very good either ,0
19991,"to jimmy 's relentless anger , and to the script 's refusal of a happy ending ",0
26309,needs to pull his head out of his butt ,0
38213,compelling storyline ,1
4437,strangely funny ,1
23762,a nightmare ,0
22313,fast-paced and wonderfully edited ,1
6588,may as well be called `` jar-jar binks : the movie . ,0
1651,as tiresome as 9 ,0
29139,a rollicking ,1
43472,lies ... ,0
18951,draws us in long ,1
35596,"like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely . ",1
51359,excruciatingly unfunny ,0
43039,it is derivative ,0
6172,beautifully choreographed kitchen ballet ,1
22063,grow boring ,0
11205,of deja vu ,0
60315,better after foster ,1
41971,pleasurable expressions ,1
22436,awesome ,1
6796,without passion or politics ,0
57910,"took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long ",0
27076,dispassionate ,0
9956,"wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume pop culture . ",1
6614,"have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else ",0
20583,", it 's quite fun in places . ",1
670,a hint of humor ,1
64484,seems manufactured to me and artificial ,0
54384,a heartfelt romance ,1
51571,directors brett morgen and nanette burstein have put together a bold biographical fantasia . ,1
33997,"of thoughtful , subjective filmmaking ",1
34215,detailed historical document ,1
36068,better still ,1
11676,presents a frightening and compelling ` what if ? ,1
56183,perversity ,0
43626,to big box office bucks all but guaranteed ,1
51313,'s also too stupid to realize that they 've already seen this exact same movie a hundred times ,0
11254,worst film ,0
37051,into a warmed over pastiche ,0
65257,an awkward hybrid ,0
22433,believe that resident evil is not it ,0
18284,"an intense indoor drama about compassion , sacrifice , and christian love ",1
15596,gaining most of its unsettling force ,1
55190,"since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth ",1
63972,moving and vibrant . ,1
15034,too harsh ,0
15037,"ache with sadness ( the way chekhov is funny ) , profound without ever being self-important ",1
5889,watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ,0
23284,"feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams ",0
4138,veiling tension ,0
16843,the scenes of torture and self-mutilation ,0
61949,most humane and important holocaust movies ever made . ,1
20536,dismally dull sci-fi comedy . ,0
53413,"the film fearlessly gets under the skin of the people involved ... this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture ",1
55680,trailer trash cinema so uncool the only thing missing is the `` gadzooks ! '' ,0
7392,been 13 months and 295 preview screenings ,1
38396,"the movie straddles the fence between escapism and social commentary , ",0
45450,has not spawned a single good film . ,0
7543,to make the formula feel fresh ,1
56849,poor remake ,0
50700,a one-trick pony ,0
22463,"is a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film ",1
33402,unbridled delight ,1
48136,is never quite able ,0
39874,comic fan ,1
38506,"signs is a tribute to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project . ",1
492,dope ,1
17482,it 's still a rollicking good time for the most part ,1
24944,"too goodly , wise and knowing ",1
61195,refused ,1
43896,"unpredictable , hilarious ",1
47118,stinks so badly of hard-sell image-mongering you ,0
31600,wickedly funny ,1
64435,"illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box ",1
77,"skip this dreck , ",0
63437,into some univac-like script machine ,0
4458,on a striking new significance for anyone who sees the film ,1
35773,action-packed chiller ,1
15485,has usually ,1
35618,", we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . ",0
13045,michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest ,0
61681,a funny yet dark and ,1
4000,you 're looking for an intelligent movie in which you can release your pent up anger ,1
31433,attractive and talented ,1
61332,like a great missed opportunity ,0
57517,the biggest problem with roger avary 's uproar against the mpaa ,0
49230,for sex in the movies look like cheap hysterics ,0
43370,a flourish ,1
54624,"the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that was n't at least watchable ",1
726,"wonderland adventure , a stalker thriller , and ",1
63888,tragic deaths ,0
37275,"swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm ",1
9885,it uses some of the figures from the real-life story to portray themselves in the film . ,1
22010,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way ",0
39749,extraordinary film ,1
22700,a pop-influenced prank whose charms are immediately apparent ,1
26086,as a ghost story gone badly awry ,0
14534,oscar-winning ,1
47908,lovely trifle ,1
40142,"a depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women . ",0
3866,"what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors ",1
29538,imaginative through out ,1
21566,would have a good time here . ,1
46403,it churns up not one but two flagrantly fake thunderstorms to underscore the action ,0
41732,the run-of-the-mill singles blender ,0
1980,the ticket you need ,1
36598,might have required genuine acting from ms. spears ,0
64324,the brilliant performances by testud ,1
56689,as it provides a fresh view of an old type ,1
25923,such sensitivity ,1
24335,"the characters seem one-dimensional , and the film is superficial and will probably be of interest primarily to its target audience . ",0
52198,an incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy . ,0
3311,upbeat ending ,1
58487,"more confused , less interesting ",0
1518,"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations . ",0
30015,"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , ",0
17625,"its premise is smart , but the execution is pretty weary ",0
25431,too predictable and ,0
57239,"i know i should n't have laughed , but ",1
27886,the national lampoon film franchise ,1
8717,so compellingly with us is a minor miracle ,1
15372,a feat ,1
26990,the astute direction ,1
31128,decay ,0
63239,"covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people . ",0
30651,with a game supporting cast ,1
45095,is that this film 's cast is uniformly superb ,1
64229,funny little movie ,1
29516,engaging charisma ,1
61864,"turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema ",0
6090,believe anyone would really buy this stuff ,0
39666,bad movie ,0
33719,see a devastating comic impersonation ,0
23172,problematic ,0
59396,the movie does n't generate a lot of energy . ,0
814,the passive-aggressive psychology of co-dependence ,0
27355,"really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn . ' ",1
62372,"that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects ",0
26884,"is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . ",1
36187,astonishing growth ,1
49154,"a remake ) do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ",0
44760,silly but strangely believable ,1
6629,"realize , much to our dismay , ",0
13947,a no-holds-barred cinematic ,1
60504,a seriocomic debut of extravagant promise by georgian-israeli director dover kosashvili . ,1
21225,my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it ,0
18711,never feels derivative ,1
58954,"find an escape clause and avoid seeing this trite , predictable rehash . ",0
29984,the fantastic and the believable ,1
24487,even more ludicrous ,0
21174,"a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers . ",1
5793,", margarita happy hour represents an auspicious feature debut for chaiken . ",1
59889,"the reason for that is a self-aware , often self-mocking , intelligence . ",1
16873,rather than provocative ,0
17153,harvard man is something rare and riveting : a wild ride that relies on more than special effects . ,1
15223,"take away the controversy , and it 's not much more watchable than a mexican soap opera . ",0
28694,one of the most slyly exquisite anti-adult movies ever made . ,1
42838,a different and emotionally reserved type of survival story ,1
59191,exciting plot ,1
22168,"scary , action-packed chiller ",1
1529,"'s both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen ",1
20806,"meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo 's lifetime milestones with the dutiful precision of a tax accountant . ",1
21113,of love and destiny ,1
54561,one of the best movies of the year ,1
12306,"this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence ",1
4940,becomes compulsively watchable ,1
37711,"a rushed , slapdash , sequel-for-the-sake - of-a-sequel ",0
12297,from pinnacle to pinnacle ,1
14472,fill the after-school slot ,0
28732,"if i could have looked into my future and saw how bad this movie was , i would go back and choose to skip it . ",0
9860,is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye . ,1
48861,"the wise , wizened visitor ",1
64813,a cinematic corpse ,0
52882,"the film reminds me of a vastly improved germanic version of my big fat greek wedding -- with better characters , some genuine quirkiness and at least a measure of style . ",1
29252,soulful ,1
26147,"we do n't get williams ' usual tear and a smile , just sneers and bile , and ",0
53351,with formalist experimentation in cinematic art ,1
47241,( the film 's ) taste for `` shock humor '' will wear thin on all but ,0
11439,splendid meal ,1
11108,"it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point ",1
33398,... its solemn pretension prevents us from sharing the awe in which it holds itself . ,0
12866,pretty watchable ,1
17921,sustains it ,1
11639,the huge stuff in life can usually be traced back to the little things ,1
66493,... fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film . ,1
13527,", is a temporal inquiry that shoulders its philosophical burden lightly . ",1
22625,( t ) he ideas of revolution # 9 are more compelling than the execution ,0
64038,delicately calibrated in tone ,1
42534,stuttering editing and pompous references ,0
59165,overly sillified plot ,0
64333,face arrest 15 years after their crime ,0
39081,deeply unsettling ,0
13116,as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination ,0
15358,"hold dear about cinema , ",1
12828,", ignorant fairies is still quite good-natured and not a bad way to spend an hour or two . ",1
34919,in an intriguing bit of storytelling ,1
66234,"a different and emotionally reserved type of survival story -- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man ",1
41555,every member of the ensemble has something fascinating to do ,1
5486,it feels more like the pilot episode of a tv series than a feature film ,0
1481,does n't work because there is no foundation for it ,0
36487,"is smarter and subtler than ( total recall and blade runner ) , ",1
62320,such an engrossing story ,1
47861,"failed jokes , twitchy acting , and general boorishness ",0
22852,it made me realize that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire . ,0
45241,emotionally bruised characters ,0
34518,gives poor dana carvey nothing to do that is really funny ,0
22299,"solid , kinetically-charged spy flick worthy ",1
39919,too blatant ,0
57649,court maneuvers ,1
48330,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles ",0
30080,emphasizing the disappointingly generic nature of the entire effort ,0
37701,it 's hard to stop watching ,1
63671,master of disguise runs for only 71 minutes and feels like three hours . ,0
31585,be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers ,1
21644,is just lazy ,0
19982,over his head ,0
36495,it succeeds ,1
25991,manipulation or corny conventions ,0
50069,great monster movie ,1
38437,"poor editing , ",0
42500,a clear sense of purpose ,1
47246,many a parent and their teen ( or preteen ) kid could bond while watching a walk to remember . ,1
60597,breathe out of every frame ,1
44764,high-profile ,1
24427,will probably have a reasonably good time with the salton sea . ,1
54306,an abyss ,0
24022,holes and completely lacking in chills ,0
60015,are simply intoxicating ,1
20215,never succumbs to sensationalism ,1
26029,is a sobering meditation on why we take pictures . ,1
2551,"brings together some of the biggest names in japanese anime , with impressive results ",1
6893,this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock . ,0
54827,brian tufano 's handsome widescreen photography and paul grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special . ,1
58585,that they 've already seen this exact same movie a hundred times ,0
35954,sense-of-humour ,1
10516,"a preposterous , prurient whodunit ",0
54400,milquetoast ,0
32245,worthy substitute ,1
35063,like a comedian who starts off promisingly but then proceeds to flop ,0
62875,the new insomnia ,1
25966,"of family , forgiveness and love ",1
58053,"the story feels like the logical , unforced continuation of the careers of a pair of spy kids ",1
65990,"smart , compelling ",1
6406,for exploiting the novelty of the `` webcast ,0
54935,a movie full of surprises ,1
37437,body humor and reinforcement ,1
28247,best didacticism ,1
59871,that takes its sweet time building to a climax that 's scarcely a surprise by the time ,0
32598,"that if she had to sit through it again , she should ask for a raise ",0
34964,a clever script and ,1
6469,makes all the difference ,1
26400,"beautiful , aching sadness ",1
22740,a movie like the guys is why film criticism can be considered work . ,0
37861,an auspicious feature debut for chaiken ,1
15206,would make it a great piece to watch with kids and use to introduce video as art ,1
9752,"notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and also the unique way shainberg goes about telling what at heart is a sweet little girl - ",1
51924,astonishing ,1
64288,well-written ,1
67064,chopsocky ,0
58929,numb experience ,0
956,crippled ,0
16402,ranks as the most original in years ,1
30519,that made me want to bolt the theater in the first 10 minutes ,0
23429,"dark , gritty , sometimes funny little gem ",1
64929,"a little uneven to be the cat 's meow , ",0
21312,unwatchable ,0
26853,who are enthusiastic about something and then ,1
56446,duvall 's throbbing sincerity ,1
2378,the film is just a corny examination of a young actress trying to find her way . ,0
65045,"i 've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama . ",0
32920,goes to absurd lengths to duck the very issues it raises . ,0
61665,"'s no point of view , no contemporary interpretation of joan 's prefeminist plight ",0
8438,a tragic dimension and savage full-bodied wit ,1
40486,"murderous maids has a lot going for it , not least the brilliant performances by testud ... and parmentier . ",1
17368,ultimately cowardly ,0
20808,it 's in the action scenes that things fall apart . ,0
64309,new kind ,1
35909,not quite ,0
49815,"neither is incompetent , incoherent or just plain crap ",0
2469,too many clever things ,0
62666,"proves absolutely that really , really , really good things can come in enormous packages ",1
846,an enjoyable experience . ,1
16014,"some idea of the glum , numb experience of watching o fantasma ",0
15352,very little story or character ,0
35622,"that he 's going to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal ",1
21515,"nelson 's intentions are good , but the end result does no justice to the story itself ",0
35219,unfilmable '' novels ,0
52350,", the updated dickensian sensibility of writer craig bartlett 's story is appealing . ",1
42348,"a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare , but mira nair 's film is an absolute delight for all audiences . ",1
45420,no denying that burns is a filmmaker with a bright future ahead of him ,1
48231,ong 's promising debut is a warm and well-told tale of one recent chinese immigrant 's experiences in new york city . ,1
13944,concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation ,1
60100,at its best ,1
56053,"director carl franklin , so crisp and economical in one false move , ",1
13283,she gradually makes us believe she is kahlo ,1
54021,is a superior horror flick ,1
20049,"little action , almost no suspense or believable tension , ",0
54319,the finest kind ,1
14824,a balanced film ,1
15649,fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film . ,1
66490,will be impressed by this tired retread ,1
44131,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking . ",1
20095,sick and demented humor ,0
36220,"where janice beard falters in its recycled aspects , implausibility , and sags in pace ",0
12413,gaudy hawaiian shirt ,0
24566,if the full monty was a freshman fluke ,0
31455,as crisp and to the point ,1
48756,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",0
65250,articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy ,1
64545,funnier version of the old police academy flicks ,1
40695,"farts , urine , feces , semen ",0
13318,hideously and clumsily ,0
45951,a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature . ,1
64674,"aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness ",1
34681,dead-on in election ,1
30013,a funny moment ,1
42604,cherish ,1
9474,"wasted in this crass , low-wattage endeavor ",0
42229,"( the film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end ",1
67121,sick and demented ,0
2962,"nothing left to work with , sort of like michael jackson 's nose ",0
47832,does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past ,1
59560,defies classification ,1
58317,"where normally good actors , even kingsley , are made to look bad ",0
46289,rises to its clever what-if concept . ,1
41701,", very well told with an appropriate minimum of means . ",1
41846,"'s one of the most beautiful , evocative works i 've seen . ",1
44781,"oftentimes funny , yet ultimately cowardly autocritique ",1
41346,predecessors ,1
52712,wet burlap sack ,0
64415,naturalistic ,1
32441,gedeck ,1
27228,"for most movies , 84 minutes is short , ",0
11531,"however , almost makes this movie worth seeing . ",1
47254,the film retains ambiguities that make it well worth watching . ,1
25643,horrendously ,0
1141,life and love ,1
29783,is so earnest in its yearning for the days ,1
44283,clumsy and ,0
53551,romantic crime comedy ,1
25169,everyone can enjoy ,1
21038,"is clever and funny , is amused by its special effects , and ",1
10789,crudely literal ,0
7927,fax ,1
59383,"may be more genial than ingenious , but it gets the job done ",1
45603,as if the movie is more interested in entertaining itself than in amusing us ,0
12258,its excellent use ,1
26711,sure the filmmakers found this a remarkable and novel concept ,1
55620,the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0
3754,a great american adventure ,1
47093,a triumph ,1
18777,", then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest . ",0
64772,constant smiles and ,1
36320,be remembered as one of ( witherspoon 's ) better films ,1
23093,", credible ",1
8770,poverty ,0
29739,amused with its low groan-to-guffaw ratio ,1
29430,strong erotic ,1
42056,be depressing ,0
66818,"the new insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities . ",1
40785,maybe `` how will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ? '' ,0
37744,looks wonderful ,1
56358,highlight reel ,1
47994,a movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . ' ,1
20360,fit in any modern action movie ,1
39200,'s not clear ,0
29267,dull ,0
4114,for humor in so many teenage comedies ,1
27266,"definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with . ' ",1
36509,"crummy , wannabe-hip crime comedy ",0
162,derivative and hammily ,0
5285,thoroughly involving ,1
9200,equal amounts of beautiful movement and inside information ,1
24472,' romantic ,1
29750,engage children ,1
29165,"this would have been better than the fiction it has concocted , and ",0
34610,"is no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us ",0
18449,"an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys ",1
16044,fashioned an absorbing look ,1
29689,frightful vanity film ,0
50961,a physique to match ,1
26049,as the film has some of the best special effects ever ,1
34324,succeed ,1
27769,tv sitcom material at best ,0
46101,into the sort of heartache everyone ,0
13403,paper-thin supporting characters ,0
56835,like a rejected x-files episode than a credible account of a puzzling real-life happening ,0
