idx,sentence,label
33931,fresh again ,1
22477,is distressingly rote ,0
29733,the end sum of all fears morphs into a mundane '70s disaster flick . ,0
43957,'s unburdened by pretensions to great artistic significance ,1
6336,are such that we 'll keep watching the skies for his next project ,1
36685,weightless that a decent draft in the auditorium might blow it off the screen . ,0
42893,pop up in a cinematic year already littered with celluloid garbage ,0
56576,"honesty , insight and humor ",1
59339,winking social commentary ,1
54993,"uses a totally unnecessary prologue , ",0
50368,crowd-pleaser ,1
23001,"routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny ",0
54799,"if ever a concept came handed down from the movie gods on a silver platter , this is it . ",1
940,haphazardness ,0
65711,decent tv outing ,1
41045,mediocre ,0
38496,"the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes ",0
12845,obnoxious as tom green 's freddie got fingered ,0
45019,the 50-something lovebirds are too immature and unappealing to care about . ,0
8623,translation : ` we do n't need to try very hard ,0
36388,is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans ,0
3000,"buy is an accomplished actress , and this is a big , juicy role ",1
20950,"tension , eloquence , spiritual challenge ",1
37185,"the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title ",0
42126,gripping performances ,1
19806,may be wondering what all that jazz was about `` chicago '' in 2002 . ,0
63231,that you can not believe anyone more central to the creation of bugsy than the caterer ,0
49901,banal ,0
50392,most repugnant adaptation ,0
60496,"a triumph , a film that hews out a world and carries us effortlessly from darkness to light ",1
33376,"cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you . ",1
64918,"slightly naughty , just-above-average off ",1
14569,uninspired . ,0
14477,masterpiece . ,1
5111,"dragon loses its fire midway , nearly flickering out by its perfunctory conclusion . ",0
41892,want to pack raw dough in my ears ,0
54843,"comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives ",1
6963,suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ,0
51118,made allen 's romantic comedies so pertinent and enduring ,1
37302,from tv reruns and supermarket tabloids ,0
48274,is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination . ,0
48496,attempted here that stubbornly refused to gel ,0
61962,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness ,1
58500,will create enough interest to make up for an unfocused screenplay ,1
1343,"( or role , or edit , or score , or anything , really ",0
22665,begins to seem as long as the two year affair which is its subject ,0
57254,liking showgirls ,1
27923,"no charm , no laughs , no fun ",0
26901,"a creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy . ",1
66819,some real vitality and ,1
54917,our emotions ,1
42800,"would call it , ` hungry-man portions of bad ' ",0
48819,are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition . ,1
15597,dead-end distaste ,0
33702,", unlike so many other hollywood movies of its ilk , it offers hope ",1
34761,episode ii -- ,1
56776,a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration ,0
52449,earnhart 's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones ,1
34529,too infuriatingly quirky and taken with its own style . ,0
17606,to recommend it ,1
24980,since it does n't take itself so deadly seriously ,1
41841,"except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine ",0
54344,a hilarious kenneth branagh ,1
43065,"it is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag . ",0
43024,tossed in ,1
28051,fairly straightforward ,1
20823,"no good inside dope , and no particular bite ",0
60404,by the sea would slip under the waves . ,0
6185,was the best the contest received ,1
19128,straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company ,0
14942,lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison ,0
2785,looking like something wholly original ,1
12368,a surprisingly sweet and gentle comedy . ,1
456,a heavy-handed indictment of parental failings and ,0
40170,the thin veneer of nationalism ,0
37232,the power and grace ,1
5832,a guarantee ,1
15748,tries its best to hide the fact that seagal 's overweight and out of shape . ,0
42236,are cast adrift in various new york city locations with no unifying rhythm or visual style . ,0
55022,"spirit is a visual treat , and it takes chances that are bold by studio standards , ",1
31961,brought to life on the big screen . ,1
5182,precious little of either ,0
22163,"there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue ",0
43352,a wonderful life marathons and bored ,0
43521,an effectively chilling guilty pleasure ,1
24815,a few zingers aside ,1
1895,"much of it comes from the brave , uninhibited performances by its lead actors . ",1
62870,ably balances real-time rhythms with propulsive incident . ,1
12244,from the cutting-room floor of any given daytime soap ,0
55986,a bad taste in your mouth and questions ,0
51765,"takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take this picture at its own breezy , distracted rhythms ",1
66283,can not help be entertained by the sight of someone getting away with something ,1
46886,nothing short of refreshing ,1
52915,smart and dark ,1
44668,very best movies ,1
2723,searing performances ,1
3235,"thought-provoking and stylish , if also somewhat hermetic . ",1
26879,daring and ,1
26473,was painful ,0
43295,spent the duration of the film 's shooting schedule waiting to scream : `` got aids yet ,0
31022,the way adam sandler 's new movie rapes ,0
46082,"just does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy . ",0
13806,this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines . ,0
20513,jane wyman and ,1
40288,non-firsthand experience ,0
16899,manic and energetic ,1
66082,never so vividly ,1
17818,is simply too ludicrous and borderline insulting ,0
48883,melodramatic paranormal romance ,0
47596,"bryan adams , the world 's most generic rock star ",1
14993,"'s just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain ",0
25361,skip this turd and pick your nose instead because you 're sure to get more out of the latter experience ,0
16448,trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product ,0
43169,"portrays young brendan with his usual intelligence and subtlety , not to mention a convincing brogue . ",1
7974,duvall 's throbbing sincerity and his elderly propensity for patting people while he talks ,1
13939,"to include every top-notch british actor who did not appear in gosford park ( as well as one , ms. mirren , who did ) ",0
62431,disappointingly thin ,0
27620,becomes a testament ,1
9665,some genuine quirkiness ,1
48551,has made tucker a star ,1
34374,he is an imaginative filmmaker who can see the forest for the trees ,1
7386,have infused frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own . ,1
2157,critical ,0
24905,a romantic comedy ,1
15268,"thrills , too many flashbacks and ",0
6655,the biggest disappointments ,0
14982,a zinger-filled crowd-pleaser that open-minded elvis fans ,1
43358,thriller with enough unexpected twists to keep our interest ,1
24926,that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye ,1
58744,"bad , bad movie ",0
62479,is well done ,1
42867,were a person ,1
14844,benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth ,1
28037,seeking anyone with acting ambition but no sense of pride or shame ,0
55892,john carpenter 's original ,1
37368,whiny and defensive ,0
64481,"'s as comprehensible as any dummies guide , something even non-techies can enjoy ",1
48545,"is unfocused , ",0
45249,delusional ,0
48614,"with cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names . ",0
47505,this tale has been told and retold ,0
4112,"the film ... it was the unfulfilling , incongruous , `` wait a second ",0
42945,"a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades ",1
43666,are lacking ,0
34342,makes an unusual but pleasantly haunting debut behind the camera ,1
44267,an interesting character ,1
39844,witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals ,0
43889,", the movie bogs down in rhetoric and cliché . ",0
56832,exceptionally dreary and overwrought bit ,0
64063,maudlin as any after-school special you can imagine ,0
19091,to please its intended audience -- children -- without placing their parents in a coma-like state ,1
41950,fabuleux ,1
28491,", most humane and important holocaust movies ever made . ",1
52647,"way too much indulgence of scene-chewing , teeth-gnashing actorliness ",0
66777,most ingenious film ,1
15778,meticulous talent ,1
39700,his dependence on slapstick ,0
45176,"however , it 's invaluable ",1
44273,"two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all . ",0
20619,bad-movie way ,0
17710,"even when there are lulls , the emotions seem authentic , and ",1
26004,it does n't work as either . ,0
19732,it is nearly impossible to look at or understand ,0
66907,anything sandler ,1
42923,"of fun , with an undeniable energy ",1
51913,than sketches ... which leaves any true emotional connection or identification frustratingly out of reach ,0
29391,"eloquence , spiritual challenge ",1
31781,the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it 's not as obnoxious as tom green 's freddie got fingered . ,0
3460,"is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in ",0
64357,sadly proving once again ego does n't always go hand in hand with talent ,0
9051,", the weight of water is oppressively heavy . ",0
33484,as one of the all-time great apocalypse movies ,1
47893,stop buying tickets ,0
35841,"interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor ",1
38326,heart-felt drama ,1
8583,screams at the top of their lungs no matter what the situation ,0
10705,"has about 3/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity . ",0
65297,badder than bad ,0
22397,lacking a depth in storytelling usually found in anime like this ,0
46511,engaging storyline ,1
39617,as if everyone making it lost their movie mojo ,0
29186,attempts to fuse at least three dull plots into one good one ,0
45772,almost makes you wish he 'd gone the way of don simpson ,0
32010,quiet ,0
63843,well-crafted psychological study ,1
19914,"of my greatest pictures , drunken master ",1
46730,a nice album ,1
27646,"like the tuck family themselves , this movie just goes on and on and on and on ",0
20634,of the worst films of the summer ,0
50206,grows thin soon ,0
33369,overly melodramatic ... ,0
61574,"stylish but steady , ",1
62196,visual virtuosity ,1
55835,questionable satirical ambivalence ,0
44840,'s all bluster -- in the end it 's as sweet as greenfingers ,1
64528,fairly enjoyable mixture ,1
56410,going for it other than its exploitive array of obligatory cheap ,0
56445,90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed ,0
12677,bad luck and ,0
1291,shockingly bad ,0
10492,impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant ,0
43119,is paper-thin and decidedly unoriginal ,0
28243,"is a unique , well-crafted psychological study of grief ",1
37346,is clever and insightful ,1
46584,the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions . ,1
2567,from a woodland stream ,1
42076,rough edges ,0
23078,", director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers ",1
27093,'s an energy to y tu mamá también . ,1
63768,in modern alienation ,0
16027,"this digital-effects-heavy , supposed family-friendly comedy ",0
35295,the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror/action hybrid . ,0
66927,light-hearted way ,1
22887,sinks further and further ,0
2768,intelligent observations ,1
65385,arcane area ,0
1577,'s plenty to offend everyone ,0
16874,of the movie 's charm ,1
44927,demanding ,0
49997,"meandering , loud , painful , obnoxious ",0
56741,"meandering , low on energy , and ",0
35275,imitative of innumerable ,0
49809,empty theaters ,0
59165,overly sillified plot ,0
22218,wait to see this terrific film with your kids -- if you do n't have kids borrow some ,1
8287,in insignificance ,0
40266,unexpected fable ,1
13660,broke out into elaborate choreography ,1
39626,is so clumsily sentimental and ineptly directed it may leave you speaking in tongues ,0
5007,of the upper class almost as much as they love themselves ,0
1009,"cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names ",0
61424,the movie is virtually without context -- journalistic or historical . ,0
46450,"have been picked not for their acting chops , but for their looks ",0
15904,you 're likely wondering why you 've been watching all this strutting and posturing . ,0
2256,well-meant ,1
3566,rambling incoherence ,0
40851,"what makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music . ",1
1982,passes for sex in the movies look like cheap hysterics ,0
6026,"'s full of cheesy dialogue , but great trashy fun that finally returns de palma to his pulpy thrillers of the early '80s ",1
9397,this listless feature will win him any new viewers ,0
63065,"miyazaki 's nonstop images are so stunning , ",1
59285,"embraces it , energizes it and ",1
19484,"animation back 30 years , ",0
19671,"a hypnotic portrait of this sad , compulsive life . ",1
43402,a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes . ,0
51084,of the people who loved the 1989 paradiso will prefer this new version ,1
25050,"the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . ",1
61439,tense ,0
8804,the simpering soundtrack and editing more so ,0
60592,approach to the workplace romantic comedy . ,1
46693,is really frustratingly timid and soggy ,0
3276,painfully padded . ,0
49745,into rules expecting a slice of american pie hijinks starring the kid from dawson 's creek ,0
31662,"it may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding ",1
34218,'m actually having a hard time believing people were paid to make it ,0
42941,90-minute dud ,0
52829,'s like dying and going to celluloid heaven ,1
63798,"leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies ",0
46087,"it 's usually a bad sign when directors abandon their scripts and go where the moment takes them , ",0
3480,induces headaches ,0
1678,"sloppy , made-for-movie comedy special ",0
41247,"... simultaneously degrades its characters , its stars and its audience . ",0
38636,disguising the obvious with energy and innovation ,1
61370,irritates ,0
32597,"follows the formula , ",0
63051,fresh good looks and an ease in front of the camera ,1
49601,this is the stuff that disney movies are made of . ,1
35833,its visual imagination ,1
9847,"seen 10,000 times ",1
58136,its own pretentious self-examination ,0
50032,is definitely a director to watch ,1
45895,an intriguing and alluring premise ,1
53008,satisfying summer ,1
57713,"arliss howard 's ambitious , moving , and adventurous directorial debut , big bad love ",1
7021,enduring ,1
2595,are a little peculiar ,0
12092,"no charm , no laughs ",0
61587,"is almost nothing in this flat effort that will amuse or entertain them , ",0
6528,"has the twinkling eyes , repressed smile and ",1
32325,"stuffy , full of itself , morally ambiguous and nothing to shout about . ",0
8840,as the scenes of torture and self-mutilation ,0
41276,a refreshing and comical spin ,1
17310,in the `` soon-to-be-forgettable '' section of the quirky rip-off prison ,0
19926,sometimes tedious -- ,0
41601,"is far-flung , illogical , and plain stupid . ",0
9564,another useless recycling of a brutal mid - '70s american sports movie ,0
16008,no quarter ,0
20464,", it 's thanks to huston 's revelatory performance . ",1
16171,his passion ,1
23860,a little fleeing of its own ,0
20519,is too short ,0
65842,swedish ,1
32633,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty ",1
24897,petty ,0
14338,a fascinating part of theater history ,1
59678,no one can hear you snore ,0
64914,predictable denouement ,0
17564,thrills the eye ,1
14813,"into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear ",1
7825,"you leave the same way you came -- a few tasty morsels under your belt , but no new friends . ",0
39005,this fascinating look at israel in ferment ,1
63234,especially when i have to put up with 146 minutes of it ,0
56690,as a bitter pill ,0
28131,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given ",0
30637,error ,0
39893,inept and artificial ,0
37848,its hackneyed and meanspirited storyline with cardboard characters and performers who ,0
2581,the ya-ya 's have many secrets and one is - the books are better ,0
6653,may not always work ,0
21657,( and probably should have ,0
33311,an interesting slice of history ,1
1849,a stultifyingly obvious one ,0
56220,sheerly cinematic appeal ,1
5541,brainless ,0
7946,"... a spoof comedy that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh . ",1
61687,"of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach ",0
58859,is the one ,1
20282,has never looked uglier . ,0
58424,'s strongest and most touching movie of recent years ,1
54425,"yet another genre exercise , gangster no. 1 is as generic as its title . ",0
57157,only a document of the worst possibilities of mankind ,0
58953,because you 're one of the lucky few who sought it out ,1
4170,"sheridan had a wonderful account to work from , ",1
31741,mildly engaging central romance ,1
19318,that quickly wears out its limited welcome ,0
60158,"half-lit , sometimes creepy intimacy ",0
37781,unusually crafty and intelligent for hollywood horror ,1
15150,its pulpy core conceit ,0
22420,a creepy and dead-on performance ,1
34179,'re at the right film . ,1
60586,the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling ,0
66287,those farts got to my inner nine-year-old ,1
29046,"of a creaky `` pretty woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought ",0
9762,through contrived plot points ,0
12226,who sometimes defies sympathy ,0
39411,mired in stasis ,0
59786,well-timed explosion ,1
4930,stink bomb . ,0
37388,`` 13 conversations about one thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling . ,1
45366,'s definite room for improvement . ,0
1066,by no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act ,0
26985,sugary sentiment and withholds delivery on the pell-mell ,0
11684,"taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving ",1
6974,"the unique niche of self-critical , behind-the-scenes navel-gazing kaufman has carved from orleans ' story ",1
64160,about the best thing you could say about narc ,0
17714,", a movie comes along to remind us of how very bad a motion picture can truly be . ",0
47358,in the murk of its own making ,0
59321,just never gets off the ground . ,0
30541,"a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing . ",0
31268,a disappointingly thin slice of lower-class london life ; despite the title ,0
52812,drown yourself in a lake ,0
49954,"a curious sick poetry , ",0
4844,"the complex , politically charged tapestry of contemporary chinese life this exciting new filmmaker has brought to the screen ",1
29400,"there is a subversive element to this disney cartoon , providing unexpected fizzability . ",1
45799,mild hallucinogenic buzz ,0
26236,"is garcia , who perfectly portrays the desperation of a very insecure man . ",1
1995,when there 's nothing else happening ,0
27175,a slam-dunk ,1
55680,trailer trash cinema so uncool the only thing missing is the `` gadzooks ! '' ,0
32913,affirm love 's power to help people endure almost unimaginable horror ,1
41536,that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure ,1
16806,you will likely enjoy this monster ,1
60577,is driven by appealing leads ,1
5453,"unfortunately , outnumber the hits by three-to-one . ",0
31288,comes at film with bracing intelligence and a vision both painterly and literary . ,1
51742,messiness ,0
21491,interesting characters ,1
54292,self-promotion ends and ,1
54959,movie that portrays the frank humanity of ... emotional recovery ,1
30682,"uninspired scripts , acting and direction ",0
47342,the dark visions already relayed by superb ,1
56268,a quiet family drama with a little bit of romance and a dose of darkness ,1
56159,"great to look at , and funny ",1
21916,of the unsalvageability ,0
18997,"in its recycled aspects , implausibility , and sags in pace ",0
10161,"'s all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage ",1
41964,a sobering and powerful documentary about the most severe kind of personal loss ,1
63668,the gags are puerile . ,0
61148,drag the movie ,0
16382,eerily ,1
37769,a gorgeous color palette ,1
48416,its initial excitement ,1
38206,i liked the movie ,1
855,"jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects ",0
54274,to make enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' ,1
60247,begins haranguing the wife in bad stage dialogue ,0
49175,"during the tuxedo 's 90 minutes of screen time , there is n't one true ` chan moment ' . ",0
42073,to end on a positive ( if tragic ) note ,1
57032,one bright shining star ,1
37328,succumbing to sentimentality ,0
32511,easily ,1
26290,what 's most memorable about circuit ,1
16133,this is the kind of movie that deserves a chance to shine . ,1
37147,to the nonconformist in us all ,1
20799,", ` how can you charge money for this ? ' ",0
43636,"but even while his characters are acting horribly , he is always sympathetic . ",1
62265,actually makes the heart soar ,1
48513,curious ,1
32086,dimness ,0
52496,coral reef adventure is a heavyweight film that fights a good fight on behalf of the world 's endangered reefs -- ,1
26921,preserves tosca 's intoxicating ardor ,1
23908,a big-budget/all-star movie as unblinkingly pure as the hours ,1
35573,no good answer ,0
19792,injects just enough freshness ,1
38340,enthusiastically ,1
908,"time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life ",0
38583,and vulgar innuendo ,0
6696,to do justice to either effort in three hours of screen time ,0
47219,"druggy and self-indulgent , like a spring-break orgy for pretentious arts majors ",0
10294,make a gorgeous pair ,1
21438,"daydreams , memories and one fantastic visual trope ",1
43277,can rest contentedly with the knowledge that he 's made at least one damn fine horror movie ,1
48120,an original idea for a teen movie ,1
24824,"unnamed , easily substitutable ",0
56156,a good movie ye who enter here ,1
58663,"his difficult , endless work ",0
23823,move over bond ; this girl deserves a sequel ,1
28360,herzog simply runs out of ideas ,0
57844,spiked by jolts of pop music ,1
50462,epiphanies ,1
10506,"michael zaidan , was supposed to have like written the screenplay or something ",0
65295,a glimpse of the solomonic decision facing jewish parents in those turbulent times ,1
1000,"suspense , intriguing characters and bizarre bank robberies , ",1
8593,"fast , frenetic , funny , even punny 6 ",1
19929,"creativity , and fearlessness ",1
26953,terrific casting and ,1
19627,is as deep as a petri dish and as well-characterized as a telephone book ,0
44618,consistently clever and suspenseful . ,1
21456,more problematic aspects ,0
9716,"a nice , harmless date film ",1
21654,of male-ridden angst ,0
61693,by generic scripts that seek to remake sleepless in seattle again and again ,0
26221,why did n't hollywood think of this sooner ? ,1
22267,"there are no special effects , and no hollywood endings . ",1
17065,bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side . ,0
3728,"that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s ",1
40099,dynamic first act ,1
36932,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning . ,0
57658,looking for something new and hoping for something entertaining ,1
59098,are frequently too dark to be decipherable ,0
59800,that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type ,1
62387,dumb ,0
56168,make like the title and dodge this one ,0
14538,get at something ,1
38737,"... an often intense character study about fathers and sons , loyalty and duty . ",1
63437,into some univac-like script machine ,0
32411,faked ,0
20653,of nonsense ,0
3631,"ca n't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . ",0
59819,this is one adapted - from-television movie that actually looks as if it belongs on the big screen . ,1
22050,unmentionable ,0
15201,"the characters , cast in impossibly contrived situations ",0
19031,creative film ,1
49600,campanella 's competent direction and ,1
47784,"they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot ",0
53912,becomes lifeless and falls apart like a cheap lawn chair . ,0
3970,a believable mother/daughter pair ,1
41210,the world 's best actors ,1
7310,the movie sputters ,0
31507,filming the teeming life ,1
2093,"a matter of plumbing arrangements and mind games , of no erotic or sensuous charge ",0
27903,turn out to be delightfully compatible here ,1
31784,of whimsy ,1
10838,most devastating ,0
44190,being a true adaptation of her book ,1
31154,be as intelligent ,1
65347,the franchise 's best years ,1
12172,"in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate . ",0
19195,skullduggery and ,0
1998,far from a groundbreaking endeavor ,0
51864,is n't that stealing harvard is a horrible movie -- if only it were that grand a failure ! ,0
23209,tiresome jargon ,0
26043,a disappointment ,0
64711,"a funny , triumphant , and ",1
7532,the right choices at every turn ,1
18774,"if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) ",0
2850,"knows how to inflate the mundane into the scarifying , ",1
22257,a lot to recommend read my lips ,1
46459,"enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins ",1
11923,saddest ,0
31615,the lively intelligence ,1
23499,a sour taste in your mouth ,0
54735,exploitative garbage ,0
16861,"very ugly , very fast ",0
8794,is oppressively heavy . ,0
7024,depressingly retrograde ,0
31516,"a badly edited , 91-minute trailer ",0
61280,unfunny wannabe ,0
45837,mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema . ,0
14907,literary desecrations ,0
3453,britney spears has popped up with more mindless drivel ,0
42725,it reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it . ,0
15202,in the reassuring manner of a beautifully sung holiday carol ,1
60959,tear your eyes ,1
45611,tidal ,1
8733,even more remarkable ,1
55055,infidelity and ,0
58706,a bit too eager to please ,0
3239,wall ,1
670,a hint of humor ,1
43596,that it 's tempting just to go with it for the ride ,1
50992,"hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire ",0
58625,is virtually unwatchable ,0
58155,some of the dramatic conviction that underlies the best of comedies ,1
13274,self-deprecating ,0
5464,you 've actually spent time living in another community ,1
38039,an effective portrait of a life in stasis ,1
50855,cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... ,0
61155,"the whole thing 's fairly lame , making it par for the course for disney sequels . ",0
261,the picture 's fascinating byways ,1
1422,as it does because ( the leads ) are such a companionable couple ,1
20767,overproduced piece ,0
24305,"me no lika da accents so good , but ",0
19998,turning into a black hole of dullness ,0
62890,why anyone in his right mind would even think to make the attraction a movie ,0
9562,full of surprises . ,1
37157,general absurdity ,0
16524,is a former film editor ,1
23638,cartoonish clichés and sneering humor ,0
58962,ideas and awkwardness ,0
54791,", well-made b movie ",1
43836,a fast paced and suspenseful argentinian thriller ,1
40882,"drink to excess , piss on trees , b.s. one another ",0
18956,it chiefly inspires you to drive a little faster ,1
32795,"of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ",0
25325,seen the deep like you see it in these harrowing surf shots ,1
50648,with a flimsy ending ,0
45392,wit and interesting characters ,1
13138,"... less a story than an inexplicable nightmare , right down to the population 's shrugging acceptance to each new horror . ",0
13923,insultingly inept and artificial ,0
31768,to lend some dignity to a dumb story ,0
30595,"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism . ",0
46020,"a lumbering , wheezy drag ",0
45483,listless and ,0
35605,religion that dares to question an ancient faith ,1
11660,"'s mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable ",0
25614,"well-acted , ",1
33939,punches ,0
35166,"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness . ",1
20285,very stupid and annoying . ,0
24608,"waters it down , turning grit and vulnerability into light reading ",0
57224,captures a life interestingly lived ,1
30946,is drowned out by director jon purdy 's sledgehammer sap . ,0
45061,the gentle comic treatment of adolescent sturm und drang ,1
6045,the unsettled tenor ,0
4660,does little that is actually funny with the material ,0
32175,is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition . ,0
57387,a lot of flavor and spice ,1
5771,has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense . ,1
19248,clear and reliable an authority ,1
33114,most immediate and most obvious pleasure ,1
51047,often imaginative ,1
301,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1
23614,refreshing . ,1
8688,"a fluid , no-nonsense authority ",1
57499,plummer steals the show without resorting to camp as nicholas ' wounded and wounding uncle ralph . ,1
33845,smart and taut . ,1
35547,charmless and vacant ,0
6044,the soulful development ,1
39008,a full-frontal attack on audience patience ,0
38317,copycat ,0
12713,"the film , while it 's not completely wreaked ",0
23573,"self-consciously flashy camera effects , droning house music and flat , flat dialogue ",0
9870,boys ' ,1
47534,"you can fire a torpedo through some of clancy 's holes , ",0
38784,gripping ,1
3499,an oddly winning portrayal of one of life 's ultimate losers ,1
45212,an engrossing story ,1
9163,"instead of using george and lucy 's most obvious differences to ignite sparks , lawrence desperately looks elsewhere , seizing on george 's haplessness and lucy 's personality tics . ",0
6629,"realize , much to our dismay , ",0
58767,this is a fascinating film because there is no clear-cut hero and no all-out villain . ,1
3249,better suited to a night in the living room than a night at the movies ,0
4100,"religion that dares to question an ancient faith , and ",1
